SeriesID,SiteName,VariableName,LocalDateTime,DataValue,VarUnits,DataType,SiteID,SiteCode,VariableID,VariableCode,Organization,SourceDescription,SourceLink,ValueType,TimeSupport,TimeUnits,IsRegular,NoDataValue,UTCOffset,DateTimeUTC,Latitude,Longitude,ValueAccuracy,CensorCode,MethodDescription,QualityControlLevelCode,SampleMedium,GeneralCategory
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/4/2010 0:00,9.2,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/4/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/5/2010 0:00,9,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/5/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/6/2010 0:00,9.2,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/6/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/7/2010 0:00,8.8,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/7/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/8/2010 0:00,8.3,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/8/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/9/2010 0:00,8,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/9/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/10/2010 0:00,7.8,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/10/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/11/2010 0:00,7.8,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/11/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/12/2010 0:00,7.8,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/12/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/13/2010 0:00,8,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/13/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/14/2010 0:00,8,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/14/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/15/2010 0:00,29,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/15/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/16/2010 0:00,64,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/16/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/17/2010 0:00,55,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/17/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/18/2010 0:00,50,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/18/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/19/2010 0:00,45,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/19/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/20/2010 0:00,40,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/20/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/21/2010 0:00,36,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/21/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/22/2010 0:00,33,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/22/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/23/2010 0:00,31,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/23/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/24/2010 0:00,29,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/24/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/25/2010 0:00,27,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/25/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/26/2010 0:00,26,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/26/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/27/2010 0:00,25,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/27/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/28/2010 0:00,26,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/28/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/29/2010 0:00,55,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/29/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/30/2010 0:00,56,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/30/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,1/31/2010 0:00,52,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,1/31/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/1/2010 0:00,50,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/1/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/2/2010 0:00,48,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/2/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/3/2010 0:00,51,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/3/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/4/2010 0:00,65,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/4/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/5/2010 0:00,70,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/5/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/6/2010 0:00,66,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/6/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/7/2010 0:00,64,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/7/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/8/2010 0:00,64,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/8/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/9/2010 0:00,63,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/9/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/10/2010 0:00,62,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/10/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/11/2010 0:00,62,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/11/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/12/2010 0:00,63,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/12/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/13/2010 0:00,63,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/13/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/14/2010 0:00,62,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/14/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/15/2010 0:00,60,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/15/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/16/2010 0:00,59,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/16/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/17/2010 0:00,57,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/17/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/18/2010 0:00,57,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/18/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/19/2010 0:00,55,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/19/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/20/2010 0:00,54,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/20/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/21/2010 0:00,52,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/21/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/22/2010 0:00,49,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/22/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/23/2010 0:00,46,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/23/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/24/2010 0:00,46,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/24/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/25/2010 0:00,45,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/25/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/26/2010 0:00,42,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/26/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/27/2010 0:00,39,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/27/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,2/28/2010 0:00,38,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,2/28/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/1/2010 0:00,41,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/1/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/2/2010 0:00,41,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/2/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/3/2010 0:00,38,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/3/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/4/2010 0:00,38,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/4/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/5/2010 0:00,37,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/5/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/6/2010 0:00,35,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/6/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/7/2010 0:00,34,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/7/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/8/2010 0:00,33,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/8/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/9/2010 0:00,31,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/9/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/10/2010 0:00,30,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/10/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/11/2010 0:00,30,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/11/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/12/2010 0:00,29,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/12/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
1,Jacobs Well Spg nr Wimberley; TX,Discharge; cubic feet per second,3/13/2010 0:00,25,unknown,Average,1,NWISDV:08170990,1,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,FALSE,-999999,-6,3/13/2010 6:00,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
